city,city_ascii,state_abbr,state_name,county_name,country_name
Holland,Holland,MO,Missouri,Pemiscot,USA
Barneston,Barneston,NE,Nebraska,Gage,USA
Tiawah,Tiawah,OK,Oklahoma,Rogers,USA
Diaperville,Diaperville,WI,Wisconsin,Ashland,USA
Miguel Barrera,Miguel Barrera,TX,Texas,Starr,USA
Arrowhead Lake,Arrowhead Lake,NJ,New Jersey,Cumberland,USA
Peever Flats,Peever Flats,SD,South Dakota,Roberts,USA
Blacktail,Blacktail,ND,North Dakota,Williams,USA
Joes,Joes,CO,Colorado,Yuma,USA
La Paloma Addition,La Paloma Addition,TX,Texas,San Patricio,USA
Century,Century,WV,West Virginia,Barbour,USA
Centerville,Centerville,WA,Washington,Klickitat,USA
Lakeside,Lakeside,PA,Pennsylvania,Susquehanna,USA
Rena Lara,Rena Lara,MS,Mississippi,Coahoma,USA
Bingham Lake,Bingham Lake,MN,Minnesota,Cottonwood,USA
Grady,Grady,NM,New Mexico,Curry,USA
Jacksonburg,Jacksonburg,WV,West Virginia,Wetzel,USA
Oak Beach,Oak Beach,NY,New York,Suffolk,USA
Hazen,Hazen,PA,Pennsylvania,Beaver,USA
Harbor View,Harbor View,OH,Ohio,Lucas,USA
Aquilla,Aquilla,TX,Texas,Hill,USA
Derby,Derby,IA,Iowa,Lucas,USA
Rush Hill,Rush Hill,MO,Missouri,Audrain,USA
Coyanosa,Coyanosa,TX,Texas,Pecos,USA
Robbins,Robbins,TN,Tennessee,Scott,USA
Osage,Osage,OK,Oklahoma,Osage,USA
Rackerby,Rackerby,CA,California,Butte,USA
Bogue,Bogue,KS,Kansas,Graham,USA
Keomah Village,Keomah Village,IA,Iowa,Mahaska,USA
Burrows,Burrows,IN,Indiana,Carroll,USA
Smithville,Smithville,AR,Arkansas,Lawrence,USA
La Rose,La Rose,IL,Illinois,Marshall,USA
Nelchina,Nelchina,AK,Alaska,Copper River,USA
Houlton,Houlton,WI,Wisconsin,St. Croix,USA
Independence,Independence,MS,Mississippi,Tate,USA
Washington,Washington,AR,Arkansas,Hempstead,USA
Jacksonville,Jacksonville,MO,Missouri,Randolph,USA
Orchard,Orchard,IA,Iowa,Mitchell,USA
Dawn,Dawn,MO,Missouri,Livingston,USA
Herron Island,Herron Island,WA,Washington,Pierce,USA
Dutch Neck,Dutch Neck,NJ,New Jersey,Cumberland,USA
Yettem,Yettem,CA,California,Tulare,USA
Lawson,Lawson,AR,Arkansas,Union,USA
Scottsburg,Scottsburg,NY,New York,Livingston,USA
Crayne,Crayne,KY,Kentucky,Crittenden,USA
Kickapoo Site 5,Kickapoo Site 5,KS,Kansas,Brown,USA
Clio,Clio,CA,California,Plumas,USA
El Monte Mobile Village,El Monte Mobile Village,CA,California,Tulare,USA
Green Mountain,Green Mountain,IA,Iowa,Marshall,USA
Cottonwood,Cottonwood,SD,South Dakota,Jackson,USA
Tarrytown,Tarrytown,GA,Georgia,Montgomery,USA
Chester,Chester,AR,Arkansas,Crawford,USA
Collins,Collins,MO,Missouri,St. Clair,USA
Beaver Valley,Beaver Valley,AZ,Arizona,Gila,USA
Tustin,Tustin,WI,Wisconsin,Waushara,USA
Tunnel City,Tunnel City,WI,Wisconsin,Monroe,USA
McDougal,McDougal,AR,Arkansas,Clay,USA
Dunbar,Dunbar,WI,Wisconsin,Marinette,USA
Truxton,Truxton,AZ,Arizona,Mohave,USA
Columbus,Columbus,IL,Illinois,Adams,USA
Bergland,Bergland,MI,Michigan,Ontonagon,USA
Starbuck,Starbuck,WA,Washington,Columbia,USA
Fort Smith,Fort Smith,MT,Montana,Big Horn,USA
Oketo,Oketo,KS,Kansas,Marshall,USA
Skanee,Skanee,MI,Michigan,Baraga,USA
Steen,Steen,MN,Minnesota,Rock,USA
Fidelity,Fidelity,IL,Illinois,Jersey,USA
Gulfcrest,Gulfcrest,AL,Alabama,Mobile,USA
Waka,Waka,TX,Texas,Ochiltree,USA
Herndon,Herndon,KS,Kansas,Rawlins,USA
Weldona,Weldona,CO,Colorado,Morgan,USA
Spelter,Spelter,WV,West Virginia,Harrison,USA
Adams,Adams,IN,Indiana,Decatur,USA
Normandy,Normandy,TN,Tennessee,Bedford,USA
Smithville,Smithville,OK,Oklahoma,McCurtain,USA
Tylersburg,Tylersburg,PA,Pennsylvania,Clarion,USA
Gray,Gray,PA,Pennsylvania,Blair,USA
Minneiska,Minneiska,MN,Minnesota,Wabasha,USA
Dimock,Dimock,SD,South Dakota,Hutchinson,USA
Westwood,Westwood,IA,Iowa,Henry,USA
Eddyville,Eddyville,NE,Nebraska,Dawson,USA
Cornucopia,Cornucopia,WI,Wisconsin,Bayfield,USA
Lincolnshire,Lincolnshire,KY,Kentucky,Jefferson,USA
Bradley,Bradley,SD,South Dakota,Clark,USA
Carthage,Carthage,SD,South Dakota,Miner,USA
Pontoosuc,Pontoosuc,IL,Illinois,Hancock,USA
Littleton,Littleton,IL,Illinois,Schuyler,USA
Tildenville,Tildenville,FL,Florida,Orange,USA
Sidney,Sidney,IN,Indiana,Kosciusko,USA
Aubrey,Aubrey,AR,Arkansas,Lee,USA
Paloma,Paloma,IL,Illinois,Adams,USA
Winton,Winton,MN,Minnesota,St. Louis,USA
Wolf Lake,Wolf Lake,MN,Minnesota,Becker,USA
Maiden Rock,Maiden Rock,WI,Wisconsin,Pierce,USA
Hardyville,Hardyville,KY,Kentucky,Hart,USA
Hurley,Hurley,MO,Missouri,Stone,USA
Zarate,Zarate,TX,Texas,Starr,USA
Hartwick,Hartwick,IA,Iowa,Poweshiek,USA
Hollygrove,Hollygrove,WV,West Virginia,Kanawha,USA
Bethel,Bethel,MO,Missouri,Shelby,USA
Tunnelton,Tunnelton,IN,Indiana,Lawrence,USA
Conger,Conger,MN,Minnesota,Freeborn,USA
Gazelle,Gazelle,CA,California,Siskiyou,USA
Juliette,Juliette,GA,Georgia,Monroe,USA
Dayton,Dayton,MT,Montana,Lake,USA
Shiro,Shiro,TX,Texas,Grimes,USA
Rondo,Rondo,AR,Arkansas,Lee,USA
Chalkyitsik,Chalkyitsik,AK,Alaska,Yukon-Koyukuk,USA
Alpine,Alpine,AZ,Arizona,Apache,USA
Nicktown,Nicktown,PA,Pennsylvania,Cambria,USA
Knoxville,Knoxville,GA,Georgia,Crawford,USA
Fremont,Fremont,MO,Missouri,Carter,USA
Vredenburgh,Vredenburgh,AL,Alabama,Monroe,USA
Seaforth,Seaforth,MN,Minnesota,Redwood,USA
Novelty,Novelty,MO,Missouri,Knox,USA
Colcord,Colcord,WV,West Virginia,Raleigh,USA
Airport Road Addition,Airport Road Addition,TX,Texas,Brooks,USA
Lake City,Lake City,IL,Illinois,Moultrie,USA
Pomaria,Pomaria,SC,South Carolina,Newberry,USA
Loyal,Loyal,OK,Oklahoma,Kingfisher,USA
Mosheim,Mosheim,TX,Texas,Bosque,USA
Dutch Flat,Dutch Flat,CA,California,Placer,USA
Barrelville,Barrelville,MD,Maryland,Allegany,USA
Mariah Hill,Mariah Hill,IN,Indiana,Spencer,USA
Twilight,Twilight,WV,West Virginia,Boone,USA
Haddam,Haddam,KS,Kansas,Washington,USA
Puzzletown,Puzzletown,PA,Pennsylvania,Blair,USA
Ruthville,Ruthville,ND,North Dakota,Ward,USA
Isabel,Isabel,KS,Kansas,Barber,USA
Pajaro Dunes,Pajaro Dunes,CA,California,Santa Cruz,USA
Big Island,Big Island,VA,Virginia,Bedford,USA
Cascadia,Cascadia,OR,Oregon,Linn,USA
Wentworth,Wentworth,MO,Missouri,Newton,USA
North Johns,North Johns,AL,Alabama,Jefferson,USA
Las Lomitas,Las Lomitas,TX,Texas,Jim Hogg,USA
Eckerty,Eckerty,IN,Indiana,Crawford,USA
Websters Crossing,Websters Crossing,NY,New York,Livingston,USA
Limaville,Limaville,OH,Ohio,Stark,USA
Damon,Damon,TX,Texas,Brazoria,USA
Malden,Malden,WA,Washington,Whitman,USA
Albert,Albert,KS,Kansas,Barton,USA
Del Mar Heights,Del Mar Heights,TX,Texas,Cameron,USA
Addington,Addington,OK,Oklahoma,Jefferson,USA
Dallas,Dallas,SD,South Dakota,Gregory,USA
Spaulding,Spaulding,OK,Oklahoma,Hughes,USA
Spragueville,Spragueville,IA,Iowa,Jackson,USA
Stones Landing,Stones Landing,CA,California,Lassen,USA
Randsburg,Randsburg,CA,California,Kern,USA
Longdale,Longdale,OK,Oklahoma,Blaine,USA
Venetie,Venetie,AK,Alaska,Yukon-Koyukuk,USA
Priddy,Priddy,TX,Texas,Mills,USA
Myrtlewood,Myrtlewood,AL,Alabama,Marengo,USA
Wawaka,Wawaka,IN,Indiana,Noble,USA
Conner,Conner,MT,Montana,Ravalli,USA
Dales,Dales,CA,California,Tehama,USA
Elizaville,Elizaville,KY,Kentucky,Fleming,USA
Claire City,Claire City,SD,South Dakota,Roberts,USA
Blodgett Landing,Blodgett Landing,NH,New Hampshire,Merrimack,USA
Prospect,Prospect,IN,Indiana,Orange,USA
Lakeside Village,Lakeside Village,OK,Oklahoma,Comanche,USA
Furnace Creek,Furnace Creek,CA,California,Inyo,USA
Viola,Viola,DE,Delaware,Kent,USA
Loomis,Loomis,WA,Washington,Okanogan,USA
Taft,Taft,LA,Louisiana,St. Charles,USA
Meadows of Dan,Meadows of Dan,VA,Virginia,Patrick,USA
West Hampton Dunes,West Hampton Dunes,NY,New York,Suffolk,USA
Exeter,Exeter,IL,Illinois,Scott,USA
Hookstown,Hookstown,PA,Pennsylvania,Beaver,USA
Ware Place,Ware Place,SC,South Carolina,Greenville,USA
Mount Auburn,Mount Auburn,IN,Indiana,Wayne,USA
Reid,Reid,MD,Maryland,Washington,USA
Nescatunga,Nescatunga,OK,Oklahoma,Alfalfa,USA
Mountain,Mountain,ND,North Dakota,Pembina,USA
New Pine Creek,New Pine Creek,CA,California,Modoc,USA
Crystal,Crystal,ND,North Dakota,Pembina,USA
Bernard,Bernard,IA,Iowa,Dubuque,USA
Providence,Providence,AL,Alabama,Marengo,USA
Pearl,Pearl,IL,Illinois,Pike,USA
Horntown,Horntown,OK,Oklahoma,Hughes,USA
Twin Lakes,Twin Lakes,WA,Washington,Ferry,USA
Montpelier,Montpelier,ND,North Dakota,Stutsman,USA
Avoca,Avoca,MN,Minnesota,Murray,USA
Maples,Maples,IN,Indiana,Allen,USA
Heathsville,Heathsville,VA,Virginia,Northumberland,USA
Oak Hill-Piney,Oak Hill-Piney,OK,Oklahoma,Delaware,USA
Whitley Gardens,Whitley Gardens,CA,California,San Luis Obispo,USA
Lanse,Lanse,PA,Pennsylvania,Clearfield,USA
Quemado,Quemado,TX,Texas,Maverick,USA
Pony,Pony,MT,Montana,Madison,USA
South Center,South Center,IN,Indiana,LaPorte,USA
Santa Cruz,Santa Cruz,AZ,Arizona,Pinal,USA
Marlboro,Marlboro,NJ,New Jersey,Cumberland,USA
Jolmaville,Jolmaville,WI,Wisconsin,Ashland,USA
Othello,Othello,NJ,New Jersey,Cumberland,USA
Stevens Creek,Stevens Creek,VA,Virginia,Grayson,USA
Tuckers Crossroads,Tuckers Crossroads,TN,Tennessee,Wilson,USA
Fountain Hill,Fountain Hill,AR,Arkansas,Ashley,USA
Chitina,Chitina,AK,Alaska,Copper River,USA
Lake Annette,Lake Annette,MO,Missouri,Cass,USA
Whiterocks,Whiterocks,UT,Utah,Uintah,USA
Hague,Hague,ND,North Dakota,Emmons,USA
Brandt,Brandt,SD,South Dakota,Deuel,USA
Urbana,Urbana,AR,Arkansas,Union,USA
Success,Success,AR,Arkansas,Clay,USA
Earl,Earl,OK,Oklahoma,Johnston,USA
Naples,Naples,SD,South Dakota,Clark,USA
Franklin,Franklin,AZ,Arizona,Greenlee,USA
Newhalen,Newhalen,AK,Alaska,Lake and Peninsula,USA
Whitewater,Whitewater,MT,Montana,Phillips,USA
Graceton,Graceton,PA,Pennsylvania,Indiana,USA
Montezuma,Montezuma,OH,Ohio,Mercer,USA
Dolliver,Dolliver,IA,Iowa,Emmet,USA
McIntosh,McIntosh,SD,South Dakota,Corson,USA
Tonto Village,Tonto Village,AZ,Arizona,Gila,USA
Bruno,Bruno,NE,Nebraska,Butler,USA
Douds,Douds,IA,Iowa,Van Buren,USA
Detroit,Detroit,KS,Kansas,Dickinson,USA
Weeksville,Weeksville,MT,Montana,Sanders,USA
Curdsville,Curdsville,KY,Kentucky,Daviess,USA
Browning,Browning,IL,Illinois,Schuyler,USA
Cutler,Cutler,IN,Indiana,Carroll,USA
Brenton,Brenton,WV,West Virginia,Wyoming,USA
Preemption,Preemption,IL,Illinois,Mercer,USA
Mountville,Mountville,SC,South Carolina,Laurens,USA
El Brazil,El Brazil,TX,Texas,Starr,USA
El Dara,El Dara,IL,Illinois,Pike,USA
Southside Chesconessex,Southside Chesconessex,VA,Virginia,Accomack,USA
Brush Creek,Brush Creek,OK,Oklahoma,Delaware,USA
Hope,Hope,NM,New Mexico,Eddy,USA
McDonald,McDonald,NC,North Carolina,Robeson,USA
Alpine,Alpine,CO,Colorado,Rio Grande,USA
Miston,Miston,TN,Tennessee,Dyer,USA
Tokeland,Tokeland,WA,Washington,Pacific,USA
Millerville,Millerville,MN,Minnesota,Douglas,USA
McKinley,McKinley,MN,Minnesota,St. Louis,USA
Melmore,Melmore,OH,Ohio,Seneca,USA
Stanchfield,Stanchfield,MN,Minnesota,Isanti,USA
Laud,Laud,IN,Indiana,Whitley,USA
Longtown,Longtown,MO,Missouri,Perry,USA
Arion,Arion,IA,Iowa,Crawford,USA
Bennett Springs,Bennett Springs,NV,Nevada,Lincoln,USA
Lublin,Lublin,WI,Wisconsin,Taylor,USA
Guadalupe Guerra,Guadalupe Guerra,TX,Texas,Starr,USA
Java,Java,SD,South Dakota,Walworth,USA
Richards,Richards,TX,Texas,Grimes,USA
Hanna,Hanna,OK,Oklahoma,McIntosh,USA
Cyr,Cyr,MT,Montana,Mineral,USA
Hansell,Hansell,IA,Iowa,Franklin,USA
Media,Media,IL,Illinois,Henderson,USA
Arthur,Arthur,NE,Nebraska,Arthur,USA
Locust Mount,Locust Mount,VA,Virginia,Accomack,USA
South Bend,South Bend,NE,Nebraska,Cass,USA
Naples,Naples,IL,Illinois,Scott,USA
Lund,Lund,NV,Nevada,White Pine,USA
Crystal Rock,Crystal Rock,OH,Ohio,Erie,USA
Clinton,Clinton,PA,Pennsylvania,Armstrong,USA
Mount Hope,Mount Hope,OH,Ohio,Holmes,USA
Knife River,Knife River,MN,Minnesota,Lake,USA
Glen Echo Park,Glen Echo Park,MO,Missouri,St. Louis,USA
Golva,Golva,ND,North Dakota,Golden Valley,USA
Argonne,Argonne,WI,Wisconsin,Forest,USA
Triumph,Triumph,LA,Louisiana,Plaquemines,USA
Peck,Peck,KS,Kansas,Sedgwick,USA
Kerby,Kerby,OR,Oregon,Josephine,USA
Depauw,Depauw,IN,Indiana,Harrison,USA
Makemie Park,Makemie Park,VA,Virginia,Accomack,USA
New Morgan,New Morgan,PA,Pennsylvania,Berks,USA
Pierpoint,Pierpoint,CA,California,Tulare,USA
Cumminsville,Cumminsville,NY,New York,Livingston,USA
Burna,Burna,KY,Kentucky,Livingston,USA
Bondurant,Bondurant,WY,Wyoming,Sublette,USA
Shirleysburg,Shirleysburg,PA,Pennsylvania,Huntingdon,USA
Oatman,Oatman,AZ,Arizona,Mohave,USA
State Line City,State Line City,IN,Indiana,Warren,USA
Kirbyville,Kirbyville,MO,Missouri,Taney,USA
Dellrose,Dellrose,TN,Tennessee,Lincoln,USA
Argenta,Argenta,MT,Montana,Beaverhead,USA
Garfield,Garfield,NM,New Mexico,Doña Ana,USA
Oldham,Oldham,SD,South Dakota,Kingsbury,USA
Perkinsville,Perkinsville,IN,Indiana,Madison,USA
Scott,Scott,IN,Indiana,LaGrange,USA
Collins,Collins,AR,Arkansas,Drew,USA
Stonyford,Stonyford,CA,California,Colusa,USA
Mountain View,Mountain View,NM,New Mexico,Cibola,USA
Council Hill,Council Hill,OK,Oklahoma,Muskogee,USA
Eggleston,Eggleston,VA,Virginia,Giles,USA
Mays Lick,Mays Lick,KY,Kentucky,Mason,USA
Port Murray,Port Murray,NJ,New Jersey,Warren,USA
Eagle Bay,Eagle Bay,NY,New York,Herkimer,USA
Ouzinkie,Ouzinkie,AK,Alaska,Kodiak Island,USA
Butte City,Butte City,ID,Idaho,Butte,USA
Goodrich,Goodrich,ND,North Dakota,Sheridan,USA
Laredo,Laredo,MO,Missouri,Grundy,USA
Kirvin,Kirvin,TX,Texas,Freestone,USA
Tatum,Tatum,SC,South Carolina,Marlboro,USA
Grass Range,Grass Range,MT,Montana,Fergus,USA
Ferguson,Ferguson,IA,Iowa,Marshall,USA
Spring Hill,Spring Hill,MN,Minnesota,Stearns,USA
Mercer,Mercer,ND,North Dakota,McLean,USA
Bickleton,Bickleton,WA,Washington,Klickitat,USA
Redfield,Redfield,KS,Kansas,Bourbon,USA
Hico,Hico,WV,West Virginia,Fayette,USA
Berlin,Berlin,IL,Illinois,Sangamon,USA
Falls Mills,Falls Mills,VA,Virginia,Tazewell,USA
Evergreen,Evergreen,MO,Missouri,Laclede,USA
Egeland,Egeland,ND,North Dakota,Towner,USA
Bloomington,Bloomington,NE,Nebraska,Franklin,USA
Golden Gate,Golden Gate,IL,Illinois,Wayne,USA
Summit Lake,Summit Lake,WI,Wisconsin,Langlade,USA
McLean,McLean,NE,Nebraska,Pierce,USA
Sportsmans Park,Sportsmans Park,OR,Oregon,Wasco,USA
Cubero,Cubero,NM,New Mexico,Cibola,USA
Naukati Bay,Naukati Bay,AK,Alaska,Prince of Wales-Hyder,USA
Stratton Mountain,Stratton Mountain,VT,Vermont,Bennington,USA
Mound City,Mound City,SD,South Dakota,Campbell,USA
Marysville,Marysville,MT,Montana,Lewis and Clark,USA
Fairview,Fairview,WY,Wyoming,Lincoln,USA
Peoria,Peoria,OK,Oklahoma,Ottawa,USA
Rapelje,Rapelje,MT,Montana,Stillwater,USA
Geneva,Geneva,GA,Georgia,Talbot,USA
Walshville,Walshville,IL,Illinois,Montgomery,USA
Roscoe,Roscoe,MN,Minnesota,Stearns,USA
Whiteside,Whiteside,MO,Missouri,Lincoln,USA
Hillisburg,Hillisburg,IN,Indiana,Clinton,USA
Glasgow,Glasgow,PA,Pennsylvania,Beaver,USA
Tschetter Colony,Tschetter Colony,SD,South Dakota,Hutchinson,USA
White Lake,White Lake,NY,New York,Sullivan,USA
Harrison,Harrison,MT,Montana,Madison,USA
Exline,Exline,IA,Iowa,Appanoose,USA
Pyote,Pyote,TX,Texas,Ward,USA
Couderay,Couderay,WI,Wisconsin,Sawyer,USA
Fowler,Fowler,IL,Illinois,Adams,USA
Rendville,Rendville,OH,Ohio,Perry,USA
Brookhurst,Brookhurst,WY,Wyoming,Natrona,USA
Cushing,Cushing,NE,Nebraska,Howard,USA
Baileyville,Baileyville,IL,Illinois,Ogle,USA
Eldridge,Eldridge,AL,Alabama,Walker,USA
Brooklyn Heights,Brooklyn Heights,MO,Missouri,Jasper,USA
Martinsburg,Martinsburg,IA,Iowa,Keokuk,USA
Hitchcock,Hitchcock,SD,South Dakota,Beadle,USA
Streeter,Streeter,ND,North Dakota,Stutsman,USA
Sykeston,Sykeston,ND,North Dakota,Wells,USA
Nottoway Court House,Nottoway Court House,VA,Virginia,Nottoway,USA
Sylvarena,Sylvarena,MS,Mississippi,Smith,USA
Littleton,Littleton,WV,West Virginia,Wetzel,USA
Prathersville,Prathersville,MO,Missouri,Clay,USA
Biggersville,Biggersville,MS,Mississippi,Alcorn,USA
McNab,McNab,AR,Arkansas,Hempstead,USA
Sunny Slopes,Sunny Slopes,CA,California,Mono,USA
Steinauer,Steinauer,NE,Nebraska,Pawnee,USA
McIntire,McIntire,IA,Iowa,Mitchell,USA
False Pass,False Pass,AK,Alaska,Aleutians East,USA
Redbird,Redbird,OK,Oklahoma,Wagoner,USA
Lyden,Lyden,NM,New Mexico,Rio Arriba,USA
Cassandra,Cassandra,PA,Pennsylvania,Cambria,USA
Blue Springs,Blue Springs,AL,Alabama,Barbour,USA
Peaceful Village,Peaceful Village,MO,Missouri,Jefferson,USA
Dexter City,Dexter City,OH,Ohio,Noble,USA
Plum Branch,Plum Branch,SC,South Carolina,McCormick,USA
Woodston,Woodston,KS,Kansas,Rooks,USA
Hallett,Hallett,OK,Oklahoma,Pawnee,USA
Cheshire,Cheshire,OH,Ohio,Gallia,USA
Union Level,Union Level,VA,Virginia,Mecklenburg,USA
Gowen,Gowen,OK,Oklahoma,Latimer,USA
Round Mountain,Round Mountain,TX,Texas,Blanco,USA
Fairview,Fairview,SD,South Dakota,Lincoln,USA
Kingdom City,Kingdom City,MO,Missouri,Callaway,USA
Prosser,Prosser,NE,Nebraska,Adams,USA
Littlejohn Island,Littlejohn Island,ME,Maine,Cumberland,USA
Blackfoot,Blackfoot,MT,Montana,Glacier,USA
Flute Springs,Flute Springs,OK,Oklahoma,Sequoyah,USA
Menoken,Menoken,ND,North Dakota,Burleigh,USA
Adamsville,Adamsville,PA,Pennsylvania,Crawford,USA
Clitherall,Clitherall,MN,Minnesota,Otter Tail,USA
Iron Junction,Iron Junction,MN,Minnesota,St. Louis,USA
Bell Center,Bell Center,WI,Wisconsin,Crawford,USA
Perryville,Perryville,AK,Alaska,Lake and Peninsula,USA
Benjamin Perez,Benjamin Perez,TX,Texas,Starr,USA
Hingham,Hingham,MT,Montana,Hill,USA
Rosine,Rosine,KY,Kentucky,Ohio,USA
Pine Grove,Pine Grove,OR,Oregon,Wasco,USA
Lyndon,Lyndon,VT,Vermont,Caledonia,USA
Woodlawn Heights,Woodlawn Heights,IN,Indiana,Madison,USA
Greycliff,Greycliff,MT,Montana,Sweet Grass,USA
Eagle,Eagle,AK,Alaska,Southeast Fairbanks,USA
Hasty,Hasty,CO,Colorado,Bent,USA
Burtrum,Burtrum,MN,Minnesota,Todd,USA
Monterey,Monterey,KY,Kentucky,Owen,USA
Nemaha,Nemaha,NE,Nebraska,Nemaha,USA
Saint Charles,Saint Charles,SC,South Carolina,Lee,USA
Mentasta Lake,Mentasta Lake,AK,Alaska,Copper River,USA
Clawson,Clawson,UT,Utah,Emery,USA
Pax,Pax,WV,West Virginia,Fayette,USA
Camptonville,Camptonville,CA,California,Yuba,USA
Starkville,Starkville,CO,Colorado,Las Animas,USA
Uncertain,Uncertain,TX,Texas,Harrison,USA
Lyons,Lyons,SD,South Dakota,Minnehaha,USA
Idalia,Idalia,CO,Colorado,Yuma,USA
Portis,Portis,KS,Kansas,Osborne,USA
Dougherty,Dougherty,IA,Iowa,Cerro Gordo,USA
Bejou,Bejou,MN,Minnesota,Mahnomen,USA
Pensacola,Pensacola,OK,Oklahoma,Mayes,USA
Upper Elochoman,Upper Elochoman,WA,Washington,Wahkiakum,USA
Bear Grass,Bear Grass,NC,North Carolina,Martin,USA
Yarmouth,Yarmouth,IA,Iowa,Des Moines,USA
Jansen,Jansen,CO,Colorado,Las Animas,USA
Worthington,Worthington,WV,West Virginia,Marion,USA
Cooke City,Cooke City,MT,Montana,Park,USA
Haivana Nakya,Haivana Nakya,AZ,Arizona,Pima,USA
Goodwin,Goodwin,SD,South Dakota,Deuel,USA
Topstone,Topstone,CT,Connecticut,Western Connecticut,USA
Stafford,Stafford,OH,Ohio,Monroe,USA
Silver Gate,Silver Gate,MT,Montana,Park,USA
Ivan,Ivan,AR,Arkansas,Dallas,USA
New Marshfield,New Marshfield,OH,Ohio,Athens,USA
Talmage,Talmage,KS,Kansas,Dickinson,USA
Farmington,Farmington,CA,California,San Joaquin,USA
Argyle,Argyle,IA,Iowa,Lee,USA
Whittlesey,Whittlesey,WI,Wisconsin,Taylor,USA
Heeney,Heeney,CO,Colorado,Summit,USA
Central,Central,AK,Alaska,Yukon-Koyukuk,USA
Townsend,Townsend,WI,Wisconsin,Oconto,USA
Bearcreek,Bearcreek,MT,Montana,Carbon,USA
Lumberton,Lumberton,NM,New Mexico,Rio Arriba,USA
Diehlstadt,Diehlstadt,MO,Missouri,Scott,USA
Limestone,Limestone,FL,Florida,Hardee,USA
Bowring,Bowring,OK,Oklahoma,Osage,USA
Sand Fork,Sand Fork,WV,West Virginia,Gilmer,USA
Olive,Olive,OK,Oklahoma,Creek,USA
Nicolaus,Nicolaus,CA,California,Sutter,USA
Mount Ayr,Mount Ayr,IN,Indiana,Newton,USA
Naubinway,Naubinway,MI,Michigan,Mackinac,USA
Westport,Westport,SD,South Dakota,Brown,USA
Albrightsville,Albrightsville,PA,Pennsylvania,Carbon,USA
Sperry,Sperry,IA,Iowa,Des Moines,USA
Jugtown,Jugtown,MD,Maryland,Washington,USA
Port Royal,Port Royal,VA,Virginia,Caroline,USA
Riverton,Riverton,NE,Nebraska,Franklin,USA
Rimini,Rimini,MT,Montana,Lewis and Clark,USA
Luke,Luke,MD,Maryland,Allegany,USA
Wheeler,Wheeler,IL,Illinois,Jasper,USA
Homewood,Homewood,PA,Pennsylvania,Beaver,USA
Winston,Winston,MT,Montana,Broadwater,USA
Deer Lick,Deer Lick,OK,Oklahoma,Delaware,USA
Post Mountain,Post Mountain,CA,California,Trinity,USA
Lower Salem,Lower Salem,OH,Ohio,Washington,USA
Mashantucket,Mashantucket,CT,Connecticut,Southeastern Connecticut,USA
St. Anthony,St. Anthony,IA,Iowa,Marshall,USA
Oreminea,Oreminea,PA,Pennsylvania,Blair,USA
Valley,Valley,WA,Washington,Stevens,USA
Kennedy Meadows,Kennedy Meadows,CA,California,Tulare,USA
Harford,Harford,PA,Pennsylvania,Susquehanna,USA
Strawn,Strawn,IL,Illinois,Livingston,USA
Revillo,Revillo,SD,South Dakota,Grant,USA
La Grange,La Grange,CA,California,Stanislaus,USA
Blawenburg,Blawenburg,NJ,New Jersey,Somerset,USA
Keystone,Keystone,IN,Indiana,Wells,USA
Manter,Manter,KS,Kansas,Stanton,USA
Waterloo,Waterloo,AL,Alabama,Lauderdale,USA
Garrett,Garrett,IL,Illinois,Douglas,USA
Paradise Hill,Paradise Hill,OK,Oklahoma,Sequoyah,USA
Rutland,Rutland,ND,North Dakota,Sargent,USA
West Millgrove,West Millgrove,OH,Ohio,Wood,USA
Camrose Colony,Camrose Colony,MT,Montana,Toole,USA
Tierra Grande,Tierra Grande,TX,Texas,Nueces,USA
Kilkenny,Kilkenny,MN,Minnesota,Le Sueur,USA
Buchanan,Buchanan,ND,North Dakota,Stutsman,USA
Boxley,Boxley,IN,Indiana,Hamilton,USA
Vivian,Vivian,WV,West Virginia,McDowell,USA
Tselakai Dezza,Tselakai Dezza,UT,Utah,San Juan,USA
Filley,Filley,NE,Nebraska,Gage,USA
Matoaka,Matoaka,WV,West Virginia,Mercer,USA
Burnt Prairie,Burnt Prairie,IL,Illinois,White,USA
Ackworth,Ackworth,IA,Iowa,Warren,USA
Maxbass,Maxbass,ND,North Dakota,Bottineau,USA
Lesterville,Lesterville,SD,South Dakota,Yankton,USA
Servia,Servia,IN,Indiana,Wabash,USA
Bippus,Bippus,IN,Indiana,Huntington,USA
Crescent Lake,Crescent Lake,OR,Oregon,Klamath,USA
Quantico,Quantico,MD,Maryland,Wicomico,USA
Alden,Alden,MI,Michigan,Antrim,USA
Poland,Poland,IN,Indiana,Clay,USA
De Soto,De Soto,GA,Georgia,Sumter,USA
Fortuna,Fortuna,MO,Missouri,Moniteau,USA
Box,Box,OK,Oklahoma,Sequoyah,USA
Des Moines,Des Moines,NM,New Mexico,Union,USA
St. Clairsville,St. Clairsville,PA,Pennsylvania,Bedford,USA
Rentiesville,Rentiesville,OK,Oklahoma,McIntosh,USA
Adin,Adin,CA,California,Modoc,USA
Marvel,Marvel,CO,Colorado,La Plata,USA
Goodyears Bar,Goodyears Bar,CA,California,Sierra,USA
Mackey,Mackey,IN,Indiana,Gibson,USA
Rossie,Rossie,IA,Iowa,Clay,USA
